[PDF],The modern system of the arts: A study in the history of aesthetics part I,PO Kristeller - Journal of the History of Ideas|, 1951 - JSTOR,I The fundamental importance of the eighteenth century in the history of aesthetics and of art criticism is generally recognized. To be sure|, there has been a great variety of theories and currents within the last two hundred years that cannot be easily brought under one  ...,548,23,criticism;art;century;within;eighteenth;years;brought;currents;arts;system;variety;generally;two;hundred;sure;importance;cannot;one;easily;great;last;study;modern;recognized;theories;part;fundamental;history
,Aesthetics|, affect|, and cognition environmental preference from an evolutionary perspective,S Kaplan - Environment and behavior|, 1987 - eab.sagepub.com,Abstract Scenes of the outdoor physical environment vary substantially in the extent to which they are preferred. Variables empirically found to predict preference can be analyzed both in terms of their information-processing implications and in terms of their evolutionary  ...,504,24,outdoor;predict;variables;vary;evolutionary;perspective;substantially;physical;information;environment;empirically;terms;processing;preferred;environmental;preference;extent;analyzed;affect;cognition;implications;scenes;found
,The psychology of physical appearance: Aesthetics|, attributes|, and images.,TF Cash - 1990 - psycnet.apa.org,Abstract 1. provides an overview of the psychology of physical appearancethe scientific study of how our physical aesthetics and our bodily attributes|, including our somatic self-perceptions|, affect our lives/this review examines some of our knowledge (and our  ...,349,25,review;perceptions;examines;scientific;appearancethe;lives;overview;study;appearance;knowledge;bodily;including;provides;affect;images;attributes;physical;self;somatic;psychology
[BOOK],Ethnographically speaking: Autoethnography|, literature|, and aesthetics,AP Bochner|, C Ellis - 2002 - books.google.com,This volume presents the latest explorations of the literary turn in ethnographic work by many of the leading people in the area. Centering on autoethnography|, personal narrative|, ethnographic performance|, and the blending of social science and the arts|, the articles  ...,305,26,people;blending;presents;arts;centering;area;personal;leading;ethnographically;literary;performance;speaking;explorations;literature;ethnographic;social;science;articles;many;work;turn;narrative;autoethnography;latest
,Introduction to aesthetics: An analytic approach,G Dickie - 1997 - philpapers.org,Abstract This book is an introduction to aesthetics|, from the perspective of analytic philosophy. It traces aesthetics from its ancient beginnings through the changes it underwent in the eighteenth|, nineteenth|, and the first half of the twentieth century. The responses in  ...,162,27,twentieth;ancient;responses;beginnings;century;changes;half;philosophy;eighteenth;analytic;approach;perspective;underwent;nineteenth;traces;first
,Encyclopedia of aesthetics,M Kelly - 1998 - philpapers.org,Abstract The first reference of its kind surveys the full breadth of critical thought on art|, culture|, and society--from classical philosophy to contemporary critical theory. Featuring 600 original articles by distinguished scholars from many fields and countries|, it is a  ...,161,28,breadth;art;600;classical;contemporary;society;surveys;reference;critical;featuring;full;theory;philosophy;scholars;articles;kind;culture;many;countries;original;thought;encyclopedia;fields;distinguished;first
,Studying aesthetics in photographic images using a computational approach,R Datta|, D Joshi|, ,,,29,computational;studying;approach;images;using;photographic
[BOOK],Truth and beauty: Aesthetics and motivations in science,S Chandrasekhar - 1987 - ias.ac.in,Perhaps it is desirable to begin this account of a book of essays by the most distinguished astrophysicist of our time with some justification for its appearance in a journal devoted to the science of genetics. It so happens that another recent book|, What Mad Pursuit by  ...,343,41,desirable;another;devoted;genetics;perhaps;essays;happens;begin;justification;beauty;journal;astrophysicist;pursuit;recent;motivations;account;science;appearance;truth;time;distinguished;mad
[BOOK],The aesthetics of mimesis: ancient texts and modern problems,S Halliwell - 2009 - books.google.com,Mimesis is one of the oldest|, most fundamental concepts in Western aesthetics. This book offers a new|, searching treatment of its long history at the center of theories of representational art: above all|, in the highly influential writings of Plato and Aristotle|, but  ...,450,42,writings;art;modern;searching;highly;texts;mimesis;aristotle;oldest;ancient;long;representational;offers;treatment;new;plato;problems;western;one;center;influential;theories;fundamental;concepts;history
[PDF],Aesthetics|, ideologies and the limits of the marketing concept,EC Hirschman - The journal of marketing|, 1983 - JSTOR,It is proposed that the marketing concept|, as a normative framework|, is not applicable to two broad classes of producers because of the personal values and social norms that characterize the production process. These two classes of producers are artists and  ...,383,43,artists;process;concept;limits;proposed;characterize;personal;marketing;social;applicable;ideologies;two;producers;framework;classes;values;broad;norms;normative;production
[BOOK],Body and emotion: The aesthetics of illness and healing in the Nepal Himalayas,RR Desjarlais - 1992 - books.google.com,Body and Emotion is a study of the relationship between culture and emotional distress|, an examination of the cultural forces that influence|, make sense of|, and heal severe pain and malaise. In order to investigate this relationship|, Robert R. Desjarlais served as an  ...,433,44,emotion;illness;distress;influence;culture;sense;himalayas;make;robert;nepal;desjarlais;severe;examination;forces;body;pain;relationship;heal;cultural;malaise;healing;served;study;investigate;r;emotional;order
[BOOK],The pleasures of aesthetics: Philosophical essays,J Levinson - 1996 - Cambridge Univ Press,This welcome new volume of essays in esthetics represents work by Jerrold Levinson since the publication of his 1990 collection Music|, Art & Metaphysics|, and is thus a sequel to it|, developing many of the themes first expressed in that book. It also stands on its own;  ...,173,45,art;thus;themes;philosophical;metaphysics;publication;since;expressed;also;music;new;essays;sequel;jerrold;welcome;collection;stands;represents;developing;many;work;1990;esthetics;pleasures;levinson;first
,The aesthetic appreciation of nature: Essays on the aesthetics of nature,M Budd - 2002 - philpapers.org,Abstract The aesthetics of nature has over the last few decades become an intense focus of philosophical reflection|, as it has been ever more widely recognised that it is not a mere appendage to the aesthetics of art. Everyone delights in the beauty of flowers|, and some  ...,121,46,art;everyone;last;reflection;beauty;nature;ever;focus;mere;appreciation;philosophical;recognised;widely;aesthetic;appendage;become;essays;flowers;decades;intense;delights
[BOOK],Aesthetics and Subjectivity: From Kant to Nietzche,A Bowie - 2003 - books.google.com,New|, completely revised and re-written edition. Offers a detailed|, but asccesible account of the vital German philosophical tradition of thinking about art and the self. Looks at recent historical research and contemporary arguments in philosophy and theory in the  ...,397,47,detailed;art;german;revised;contemporary;edition;philosophical;looks;subjectivity;kant;thinking;self;research;re;written;offers;arguments;new;theory;philosophy;vital;completely;tradition;recent;account;nietzche;historical;asccesible
,Anthropology|, art|, and aesthetics,J Coote - 1994 - philpapers.org,Abstract This collection of essays on anthropological approaches to art and aesthetics is the first in its field to be published for some time. In recent years a number of new galleries of non-Western art have been opened|, many exhibitions of non-Western art held|, and new  ...,160,48,non;galleries;art;opened;held;many;time;number;collection;years;anthropology;field;approaches;western;recent;published;new;essays;anthropological;exhibitions;first
[BOOK],Aesthetics from classical Greece to the present: A short history,MC Beardsley - 1975 - books.google.com,,,49,short;history;present;classical;greece
,Critical aesthetics and postmodernism,P Crowther - 1993 - philpapers.org,Abstract In recent times considerable controversy has raged around the question of postmodern culture and its products. Paul Crowther attempts to overcome some of the antagonistic viewpoints involved by expounding and developing key themes from the  ...,137,61,raged;themes;culture;attempts;paul;controversy;postmodernism;question;considerable;critical;crowther;overcome;expounding;around;viewpoints;key;postmodern;recent;antagonistic;developing;involved;times;products
[BOOK],Fascist spectacle: the aesthetics of power in Mussolini's Italy,S Falasca-Zamponi - 1997 - books.google.com,This richly textured cultural history of Italian fascism traces the narrative path that accompanied the making of the regime and the construction of Mussolini's power. Simonetta Falasca-Zamponi reads fascist myths|, rituals|, images|, and speeches as texts that tell the  ...,314,62,textured;richly;reads;spectacle;zamponi;images;mussolini;simonetta;regime;italy;falasca;myths;tell;power;fascist;fascism;cultural;construction;making;path;speeches;texts;rituals;narrative;accompanied;history;traces;italian
[BOOK],In the break: The aesthetics of the black radical tradition,F Moten - 2003 - books.google.com,All love and thanks to my comrade and companion|, Laura Harris. I hope my work is animated by the material spirit of my beautiful grandparents|, Marie and Charlie Jenkins. Thanks to my sister and brother|, Glynda White and Mike Davis|, for everything; my aunt|,  ...,333,63,beautiful;glynda;love;radical;laura;thanks;tradition;everything;black;jenkins;white;hope;mike;grandparents;material;sister;companion;break;harris;marie;spirit;comrade;charlie;work;brother;aunt;davis;animated
,Body paint|, feathers|, and VCRs: aesthetics and authenticity in Amazonian activism,BA Conklin - American Ethnologist|, 1997 - Wiley Online Library,Every connoisseur of anthropology department bulletin boards knows this Far Side cartoon (Larson 1984): A grass-skirted native man in a tall headdress stands at the window of a thatched hut. He has just spotted a couple of pith-helmeted|, camera-toting creatures  ...,305,64,spotted;feathers;authenticity;thatched;helmeted;native;larson;1984;vcrs;stands;skirted;activism;paint;window;camera;department;creatures;amazonian;body;knows;far;couple;toting;hut;every;cartoon;headdress;man;anthropology;connoisseur;boards;bulletin;pith;tall;grass;side
[BOOK],Undoing aesthetics,W Welsch|, A Inkpin - 1997 - www-afs.secure-endpoints.com,A suspicion is circulating: our culture|, which until now has been primarily determined by vision|, is in the process of becoming an auditive culture; and that this is both desirable and necessary. Not only for reasons of equal treatment must hearing be emancipated  ...,313,65,auditive;necessary;undoing;process;desirable;becoming;circulating;equal;hearing;culture;reasons;determined;suspicion;treatment;primarily;emancipated;vision;must
[BOOK],The Glory of the Lord: A Theological Aesthetics|, vol. 1: Seeing the Form,HU Von Balthasar - 2009 - books.google.com,1. Point of Departure and Concerns 2. The Aesthetic Measure 3. The Eliminationof Aesthetics from Theology: Protestant Version 4. A Protestant Theological Aesthetics 5. The Elimination of Aesthetics from Theology: Catholic Version 6. From an Aesthetic Theology  ...,333,66,catholic;protestant;version;glory;point;vol;eliminationof;measure;departure;theology;concerns;form;aesthetic;elimination;lord;seeing;theological
[BOOK],The transformative power of performance: a new aesthetics,E Fischer-Lichte - 2008 - books.google.com,In this book|, Erika Fischer-Lichte traces the emergence of performance as' an art event'in its own right. In setting performance art on an equal footing with the traditional art object|, she heralds a new aesthetics. The peculiar mode of experience that a performance provokes ...,341,67,right;art;fischer;lichte;performance;heralds;erika;event;footing;provokes;setting;transformative;power;object;new;emergence;peculiar;equal;experience;traditional;mode;traces
,Darwinian aesthetics: sexual selection and the biology of beauty,K Grammer|, B Fink|, AP Mller|, R Thornhill - Biological Revie,,,68,biology;selection;sexual;beauty;darwinian
[BOOK],Dance and the lived body: A descriptive aesthetics,SH Fraleigh - 1987 - books.google.com,In her remarkable book|, Sondra Horton Fraleigh examines and describes dance through her consciousness of dance as an art|, through the experience of dancing|, and through the existential and phenomenological literature on the lived body. She describes|, with  ...,295,81,body;phenomenological;literature;examines;consciousness;remarkable;dancing;dance;fraleigh;lived;experience;sondra;describes;existential;art;horton;descriptive
,Beyond black boxes: Bringing transparency and aesthetics back to scientific investigation,M Resnick|, R Berg|, M Eisenberg - The Journal of the Learning  |, 2000 - Taylor & Francis,We present a set of case studies in which students create|, customize|, and personalize their own scientific instruments-and thus become engaged in scientific inquiry not only through observing and measuring but also through designing and building. Although  ...,251,82,set;instruments;thus;back;customize;beyond;bringing;create;also;investigation;inquiry;designing;black;measuring;building;scientific;students;engaged;personalize;boxes;although;observing;present;case;transparency;become;studies
,Validating graph drawing aesthetics,HC Purchase|, RF Cohen|, M James - Graph Drawing|, 1996 - Springer,Abstract Designers of graph drawing algorithms and systems claim to illuminate application data by producing layouts that optimize measurable aesthetic qualities. Examples of these aesthetics include symmetry (where possible|, a symmetrical view of the graph should be  ...,192,83,claim;illuminate;symmetry;measurable;layouts;examples;data;application;graph;validating;systems;include;possible;designers;producing;optimize;algorithms;qualities;aesthetic;symmetrical;drawing;view
,Anthropometrics and art in the aesthetics of women's faces.,LG Farkas|, JC Kolar - Clinics in plastic surgery|, 1987 - europepmc.org,Attractiveness of the face is not an abstract conception but a quantitatively well-defined anatomic quality. Harmony|, disharmony|, and disproportion of the face depend on the quality of the relationships between individual measurements of the craniofacial complex. The  ...,192,84,relationships;art;conception;anthropometrics;attractiveness;faces;craniofacial;measurements;well;complex;quantitatively;face;defined;individual;harmony;disproportion;disharmony;women;quality;anatomic;depend
[BOOK],Environmental aesthetics: Ideas|, politics and planning,JD Porteous - 2013 - books.google.com,Why have our public environments become ugly wastelands or banal blandscapes? How important is an aesthetically pleasing public environment to personal wellbeing? Environmental Aesthetics explores the contributions made by a wide variety of disciplines to the conceptualization|,  ... ,273,85,disciplines;environments;planning;politics;banal;contributions;aesthetically;variety;personal;wastelands;conceptualization;ideas;environment;blandscapes;pleasing;public;explores;environmental;important;wide;made;wellbeing;ugly;become
[BOOK],Digital aesthetics,S Cubitt - 1998 - books.google.com,The aesthetic nature and purposes of computer culture in the contemporary world are investigated in this book. Sean Cubitt casts a cool eye on the claims of cybertopians|, tracing the globalization of the new medium and enquiring into its effects on subjectivity and  ...,280,86,enquiring;contemporary;culture;computer;sean;subjectivity;medium;eye;globalization;digital;new;cool;investigated;nature;aesthetic;cubitt;purposes;effects;world;cybertopians;casts;tracing;claims
,Landscape and the philosophy of aesthetics: is landscape quality inherent in the landscape or in the eye of the beholder?,A Lothian - Landscape and urban planning|, 1999 - Elsevier,The paper proposes that landscape quality assessment may be approached on the basis of two contrasting paradigms|, one which regards quality as inherent in the physical landscape|, and the other which regards quality as a product of the mindeye of the beholder. These  ...,250,87,contrasting;product;paradigms;eye;approached;basis;may;assessment;philosophy;two;one;proposes;regards;mindeye;beholder;inherent;quality;landscape;physical
,Art and embodiment: from aesthetics to self-consciousness,P Crowther - 1993 - philpapers.org,Abstract In his Critical Aesthetics and Postmodernism|, Paul Crowther argued that art and aesthetic experiences have the capacity to humanize. In Art and Embodiment he develops this theme in much greater depth|, arguing that art can bridge the gap between  ...,126,88,depth;art;postmodernism;consciousness;bridge;arguing;much;self;embodiment;theme;gap;argued;develops;critical;experiences;aesthetic;crowther;capacity;paul;humanize;greater
,Interaction|, usability and aesthetics: what influences users' preferences?,A De Angeli|, A Sutcliffe|, J Hartmann -  of the 6th conference on Designing |, 2006 - dl.acm.org,Abstract In this paper we describe an evaluation of two websites with the same content but different interface styles (traditional menu-based and interactive metaphors). A formative usability evaluation was carried out with heuristic assessment of aesthetics|, and  ...,184,101,describe;heuristic;different;based;preferences;menu;two;content;formative;influences;assessment;styles;users;interface;interaction;carried;evaluation;websites;traditional;interactive;metaphors;usability
[BOOK],The Merleau-Ponty aesthetics reader: Philosophy and painting,M Merleau-Ponty|, GA Johnson|, MB Smith - 1993 - books.google.com,Merleau-Ponty's essays on aesthetics are some of the major accomplishments of his philosophical career|, and rank even today among the most sophisticated reflections on art in all of twentieth-century philosophy. His essays on painting|," Cezanne's Doubt"(1945)|,"  ...,255,102,among;major;art;century;rank;philosophical;accomplishments;ponty;even;1945;doubt;reader;essays;cezanne;today;philosophy;sophisticated;twentieth;merleau;career;reflections;painting
[BOOK],Women travel writers and the language of aesthetics|, 1716-1818,EA Bohls - 1995 - books.google.com,British readers of the eighteenth and early nineteenth centuries eagerly consumed books of travel in an age of imperial expansion that was also the formative period of modern aesthetics. Beauty|, sublimity|, sensuous surfaces|, and scenic views became conventions  ...,236,103,modern;eighteenth;conventions;books;surfaces;1716;readers;travel;1818;eagerly;imperial;also;writers;formative;centuries;beauty;views;expansion;period;early;sensuous;women;language;scenic;consumed;british;sublimity;became;nineteenth;age
[BOOK],Beyond aesthetics: Philosophical essays,N Carroll - 2001 - books.google.com,Beyond Aesthetics brings together philosophical essays addressing art and related issues by one of the foremost philosophers of art at work today. Countering conventional aesthetic theories--those maintaining that authorial intention|, art history|, morality and emotional  ...,241,104,addressing;art;related;one;philosophical;authorial;beyond;issues;conventional;intention;essays;today;brings;foremost;philosophers;countering;maintaining;morality;work;together;theories;aesthetic;emotional;history
[PDF],The aesthetics of silence,S Sontag - Styles of radical will|, 1969 - academia.edu,In the modern era|, one of the most active metaphors for the spiritual project isart.The activities of the painter|, the musician|, the poet|, the dancer et al|, once they were grouped together under that generic name (a relatively recent move)|, have proved to be a  ...,221,105,silence;spiritual;proved;move;al;one;dancer;et;relatively;generic;grouped;poet;isart;activities;modern;musician;active;painter;recent;name;together;project;era;metaphors
[BOOK],Aesthetics and its Discontents,J Rancire - 2009 - books.google.com,Translated by Steven Corcoran Only yesterday aesthetics stood accused of concealing cultural games of social distinction. Now it is considered a parasitic discourse from which artistic practices must be freed. But aesthetics is not a discourse. It is an historical regime  ...,245,106,historical;parasitic;stood;corcoran;discontents;considered;concealing;yesterday;regime;discourse;cultural;accused;games;artistic;freed;steven;translated;distinction;must;practices;social
[BOOK],Aesthetics and the environment: the appreciation of nature|, art and architecture,A Carlson - 2002 - books.google.com,Traditional aesthetics is often associated with the appreciation of art|, Allen Carlson shows how much of our aesthetic experience does not encompass art but nature. He argues that knowledge of what it is we are appreciating is essential to having an appropriate aesthetic  ...,239,107,environment;art;often;nature;carlson;aesthetic;experience;argues;traditional;appreciation;appropriate;much;architecture;allen;associated;encompass;appreciating;essential;knowledge;shows
,Theological aesthetics: God in imagination|, beauty|, and art,R Viladesau - 1999 - philpapers.org,Abstract This book explores the role of aesthetic experience in our perception and understanding of the holy. Richard Viladesaus goal is to articulate a theology of revelation|, examine,,108,perception;explores;richard;holy;beauty;revelation;experience;understanding;god;imagination;examine;role;articulate;aesthetic;art;theology;viladesaus;theological;goal
,Aesthetics and the practices of qualitative inquiry,NK Denzin - Qualitative Inquiry|, 2000 - qix.sagepub.com,Abstract This article proposes that qualitative|, interpretive writing be assessed in terms of its ability to advance the promises of radical democractic racial justice embodied in the post-civil rights|, Chicana/Chicano and Black Arts Aesthetic movements. A set of interpretive  ...,155,121,promises;set;democractic;civil;radical;proposes;racial;movements;embodied;arts;justice;writing;black;inquiry;interpretive;chicana;terms;ability;chicano;assessed;post;advance;rights;qualitative;practices;aesthetic
,The aesthetics and politics of colonial collecting: India at world fairs,CA Breckenridge - Comparative Studies in Society and  |, 1989 - Cambridge Univ Press,Carelessly I gazed|, roving as through a cabinet Or wide museum (thronged with fishes|, gems|, Birds|, crocodiles|, shells) where little can be seen Well understood|, or naturally endeared|, Yet still does every step bring something forth That quickens|, pleases|, stings;  ...,189,122,collecting;gazed;pleases;india;understood;stings;something;politics;seen;still;yet;endeared;gems;little;shells;colonial;museum;birds;crocodiles;quickens;carelessly;forth;naturally;cabinet;step;every;fishes;world;roving;wide;bring;well;fairs;thronged
,The impact of product aesthetics on the evaluation of industrial products,M Yamamoto|, DR Lambert - Journal of Product Innovation  |, 1994 - Wiley Online Library,Visual aesthetics as a product attribute is reected in many consumer experiences-most obvious in fashion and the arts and less apparent but also signicant in other products like automobiles|, appliances|, and food packaging. More than simply the creation of pleasing  ...,165,123,fashion;less;attribute;creation;packaging;industrial;simply;appliances;impact;arts;signicant;also;obvious;pleasing;evaluation;reected;product;food;apparent;automobiles;visual;experiences;like;many;products;consumer
[BOOK],The beauty of the infinite: The aesthetics of Christian truth,DB Hart - 2004 - books.google.com,The Beauty of the Infinite is a splendid extended essay in" theological aesthetics." David Bentley Hart here meditates on the power of a Christian understanding of beauty and sublimity to rise above the violence--both philosophical and literal--characteristic of the  ...,220,124,essay;extended;christian;splendid;beauty;violence;understanding;meditates;philosophical;bentley;david;power;sublimity;rise;characteristic;truth;literal;infinite;hart;theological
[BOOK],The judgment of sense: Renaissance naturalism and the rise of aesthetics,D Summers - 1990 - books.google.com,With the rise of naturalism in the art of the late Middle Ages and the Renaissance there developed an extensive and diverse literature about art which helped to explain|, justify and shape its new aims. In this book|, David Summers provides an investigation of the  ...,217,125,art;developed;ages;helped;middle;shape;diverse;sense;summers;explain;late;investigation;provides;new;extensive;literature;rise;renaissance;judgment;aims;david;naturalism;justify
[HTML],Articles on Aristotle Vol. 4: Psychology and Aesthetics,J Barnes|, M Schofield|, R Sorabji - 1979 - philpapers.org,Frederick C. Copleston (1970). Enciclopedia Filosofica. Seconda edizione interamente rielaborata. Centro di Studi Filosofici di Gallarate. 6 vols.(Sansoni|, Florence: vol. 1|, 1967|, pp. xx+ 1600 col.; vol. 2|, 1968|, pp. xiii+ 1600 col.; vol. 3|, 1968|, pp. xv+ 1614 col.; vol. 4|, 1969|,  ...,140,126,aristotle;interamente;vol;copleston;xx;xiii;edizione;vols;florence;pp;1968;1969;xv;1614;1967;sansoni;rielaborata;enciclopedia;di;centro;seconda;psychology;articles;c;1600;frederick;1970;filosofica;studi;col;gallarate;filosofici
,The question of the limit: Desecuritisation and the aesthetics of horror in political realism,J Huysmans - Millennium: Journal of International Studies|, 1998 - kar.kent.ac.uk,Desecuritisation-or|, the unmaking of the securitisation-of migration|, is a critical strategy which should make it possible to relocate the question of migration to a context of ethico-political judgement in wh ich one does not seek to found the political on the basis of an  ...,121,127,political;one;migration;seek;unmaking;ich;basis;desecuritisation;make;question;strategy;securitisation;critical;relocate;ethico;horror;possible;wh;judgement;limit;context;found;realism
[BOOK],Cultural Aesthetics: Renaissance Literature and the Practice of Social Ornament,P Fumerton - 1993 - books.google.com,A brilliant postmodern critique of Renaissance subjectivity|, Cultural Aesthetics explores the simultaneous formation and fragmentation of aristocratic" selfhood" in the late sixteenth and early seventeenth centuries. Patricia Fumerton situates the self within its sumptuous array  ...,203,128,sumptuous;situates;within;subjectivity;critique;array;seventeenth;selfhood;self;ornament;patricia;late;aristocratic;sixteenth;literature;explores;centuries;practice;fumerton;early;renaissance;cultural;formation;postmodern;fragmentation;brilliant;simultaneous;social
,Ecosystemic epistemology: Critical implications for the aesthetics and pragmatics of family therapy,BP Keeney|, DH Sprenkle - Family process|, 1982 - Wiley Online Library,This paper proposes that family therapy be responsive to both aesthetic and pragmatic considerations. Ecosystemic epistemology|, a framework of ideas based on cybernetics|, ecology|, and systems theory|, is suggested as a way of encompassing these different  ...,162,141,considerations;ecology;pragmatic;family;proposes;cybernetics;responsive;epistemology;different;based;ideas;critical;systems;way;theory;framework;therapy;pragmatics;suggested;implications;encompassing;ecosystemic;aesthetic
[BOOK],Aesthetics and politics,E Bloch - 1980 - books.google.com,Ever since Baumgarten and Winckelmann|, Germany has been the classical land of aesthetic thought in Europe. In the 20th century|, Marxism itself has repeated the rule. No other country has produced a tradition of major aesthetic debate to compare with that which unfolded in  ... ,194,142,major;classical;century;compare;produced;unfolded;politics;debate;since;baumgarten;marxism;ever;europe;repeated;germany;tradition;land;country;rule;thought;winckelmann;aesthetic;20th
[BOOK],Taming the wind of desire: Psychology|, medicine|, and aesthetics in Malay shamanistic performance,C Laderman - 1991 - books.google.com,Charged with restoring harmony and relieving pain|, the Malay shaman places his patients in trance and encourages them to express their talents|, drives|, personality traits the" Inner Winds" of Malay medical lore in a kind of performance. These healing ceremonies|,  ...,124,143,encourages;shamanistic;traits;winds;relieving;psychology;trance;taming;inner;lore;performance;restoring;harmony;pain;express;malay;drives;medicine;talents;healing;shaman;ceremonies;desire;kind;places;medical;patients;personality;wind;charged
[BOOK],The Oxford handbook of aesthetics,J Levinson - 2003 - books.google.com,The Oxford Handbooks series is a major new initiative in academic publishing. Each volume offers an authoritative and up-to-date survey of original research in a particular subject area. Specially commissioned essays from leading figures in the discipline give critical  ...,104,144,major;specially;give;series;oxford;initiative;subject;discipline;publishing;area;authoritative;leading;research;offers;handbook;figures;essays;handbooks;commissioned;particular;date;new;academic;survey;critical;original
[BOOK],Philosophy of the arts: An introduction to aesthetics,G Graham - 2005 - books.google.com,Philosophy of the Arts presents a comprehensive and accessible introduction to those coming to aesthetics and the philosophy of art for the first time. The third edition is greatly enhanced by new sections on art and beauty|, modern art|, Aristotle and katharsis|, and  ...,195,145,accessible;arts;modern;art;beauty;third;comprehensive;philosophy;katharsis;aristotle;presents;edition;greatly;time;enhanced;coming;new;sections;first
